time,AZUL4,GOLL4,spread,zScore,short,long,long_entry,long_exit,positions_long,short_entry,short_exit,positions_short,positions,hegde
2022-12-28 10:30:00,10.88,7.32,-0.049600118929966186,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 10:35:00,10.85,7.29,-0.03480667581959729,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 10:40:00,10.87,7.33,-0.07453126663342324,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 10:45:00,10.88,7.35,-0.09439356204033267,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 10:50:00,10.93,7.34,-0.02946241433687824,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 10:55:00,11.07,7.44,-0.03877389137144149,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 11:00:00,11.08,7.44,-0.028773891371441707,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 11:05:00,11.04,7.4,-0.009049300557617102,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 11:10:00,10.99,7.34,0.030537585663122258,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 11:15:00,10.97,7.35,-0.00439356204033281,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 11:20:00,10.97,7.34,0.010537585663122684,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 11:25:00,10.94,7.32,0.010399881070032535,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 11:30:00,10.99,7.4,-0.059049300557616036,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 11:35:00,10.93,7.36,-0.059324709743791004,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 11:40:00,10.85,7.29,-0.03480667581959729,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 11:45:00,10.89,7.32,-0.0396001189299664,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 11:50:00,10.9,7.33,-0.044531266633422106,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 11:55:00,10.87,7.31,-0.04466897122651048,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 12:00:00,10.92,7.44,-0.18877389137144185,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 12:05:00,10.89,7.44,-0.2187738913714412,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 12:10:00,10.92,7.44,-0.18877389137144185,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 12:15:00,10.84,7.41,-0.22398044826107188,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 12:20:00,10.84,7.41,-0.22398044826107188,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 12:25:00,10.82,7.39,-0.2141181528541587,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 12:30:00,10.8,7.37,-0.20425585744724728,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 12:35:00,10.77,7.34,-0.18946241433687838,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 12:40:00,10.81,7.36,-0.17932470974379022,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 12:45:00,10.82,7.39,-0.2141181528541587,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 12:50:00,10.83,7.4,-0.21904930055761618,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 12:55:00,10.81,7.41,-0.25398044826107125,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 13:00:00,10.86,7.42,-0.21891159596452958,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 13:05:00,10.89,7.42,-0.18891159596452844,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 13:10:00,10.91,7.44,-0.19877389137144164,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 13:15:00,10.93,7.45,-0.19370503907489756,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 13:20:00,10.94,7.45,-0.18370503907489777,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 13:25:00,10.95,7.46,-0.18863618677835348,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 13:30:00,10.94,7.46,-0.19863618677835326,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 13:35:00,10.92,7.45,-0.20370503907489734,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 13:40:00,10.95,7.5,-0.248360777592179,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 13:45:00,10.92,7.46,-0.21863618677835284,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 13:50:00,10.93,7.48,-0.2384984821852676,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 13:55:00,10.95,7.5,-0.248360777592179,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 14:00:00,10.97,7.5,-0.22836077759217766,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 14:05:00,10.94,7.46,-0.19863618677835326,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 14:10:00,10.9,7.43,-0.19384274366798415,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 14:15:00,10.89,7.43,-0.20384274366798394,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 14:20:00,10.87,7.43,-0.2238427436679853,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 14:25:00,10.87,7.43,-0.2238427436679853,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 14:30:00,10.86,7.42,-0.21891159596452958,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 14:35:00,10.84,7.42,-0.23891159596452916,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 14:40:00,10.89,7.45,-0.2337050390748967,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 14:45:00,10.97,7.47,-0.1835673344818094,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 14:50:00,11.02,7.49,-0.16342962988872323,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 14:55:00,11.03,7.5,-0.16836077759217893,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 15:00:00,11.05,7.52,-0.17822307299909035,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 15:05:00,11.08,7.53,-0.16315422070254826,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 15:10:00,11.11,7.55,-0.16301651610945989,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 15:15:00,11.13,7.5600000000000005,-0.1579476638129158,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 15:20:00,11.07,7.54,-0.18808536840600354,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 15:25:00,11.1,7.55,-0.17301651610945967,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 15:30:00,11.06,7.52,-0.16822307299909056,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 15:35:00,11.06,7.5,-0.1383607775921778,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 15:40:00,11.07,7.51,-0.1432919252956335,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 15:45:00,11.09,7.52,-0.1382230729990912,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 15:50:00,11.09,7.52,-0.1382230729990912,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 15:55:00,11.1,7.53,-0.14315422070254868,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 16:00:00,11.1,7.53,-0.14315422070254868,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 16:05:00,11.1,7.53,-0.14315422070254868,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 16:10:00,11.11,7.55,-0.16301651610945989,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 16:15:00,11.12,7.55,-0.1530165161094601,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 16:20:00,11.11,7.55,-0.16301651610945989,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 16:25:00,11.15,7.55,-0.12301651610945896,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 16:30:00,11.14,7.57,-0.1628788115163715,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 16:35:00,11.15,7.5600000000000005,-0.13794766381291623,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 16:40:00,11.15,7.57,-0.15287881151637173,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 16:45:00,11.16,7.5600000000000005,-0.12794766381291645,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 16:50:00,11.15,7.54,-0.10808536840600347,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 16:55:00,11.11,7.5,-0.08836077759217886,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 17:00:00,11.08,7.49,-0.10342962988872273,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 17:05:00,11.08,7.51,-0.13329192529563372,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 17:10:00,11.07,7.5,-0.128360777592178,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 17:15:00,11.07,7.52,-0.15822307299909077,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 17:20:00,11.06,7.5,-0.1383607775921778,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 17:25:00,11.1,7.52,-0.12822307299909141,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 17:30:00,11.11,7.53,-0.1331542207025489,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 17:35:00,11.1,7.53,-0.14315422070254868,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 17:40:00,11.1,7.52,-0.12822307299909141,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 17:45:00,11.09,7.52,-0.1382230729990912,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-28 17:50:00,11.16,7.52,-0.06822307299909092,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 10:05:00,11.28,7.61,-0.08260340233019825,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 10:10:00,11.33,7.67,-0.12219028855093406,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 10:15:00,11.42,7.71,-0.09191487936475973,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 10:20:00,11.44,7.74,-0.11670832247512841,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 10:25:00,11.41,7.7,-0.08698373166130402,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 10:30:00,11.48,7.78,-0.13643291328895302,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 10:35:00,11.43,7.78,-0.18643291328895373,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 10:40:00,11.4,7.73,-0.14177717477167207,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 10:45:00,11.39,7.72,-0.13684602706821458,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 10:50:00,11.33,7.68,-0.13712143625438955,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 10:55:00,11.35,7.64,-0.057396845440566224,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 11:00:00,11.31,7.64,-0.09739684544056537,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 11:05:00,11.27,7.61,-0.09260340233019804,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 11:10:00,11.27,7.6,-0.07767225462674077,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 11:15:00,11.33,7.64,-0.0773968454405658,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 11:20:00,11.28,7.61,-0.08260340233019825,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 11:25:00,11.28,7.6,-0.06767225462674098,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 11:30:00,11.18,7.55,-0.0930165161094596,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 11:35:00,11.22,7.55,-0.05301651610945868,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 11:40:00,11.13,7.5,-0.06836077759217751,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 11:45:00,11.2,7.54,-0.058085368406004534,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 11:50:00,11.21,7.52,-0.018223072999090206,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 11:55:00,11.18,7.53,-0.06315422070254861,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 12:00:00,11.21,7.55,-0.06301651610945846,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 12:05:00,11.2,7.55,-0.07301651610946003,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 12:10:00,11.2,7.53,-0.04315422070254904,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 12:15:00,11.19,7.52,-0.038223072999091556,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 12:20:00,11.14,7.48,-0.028498482185266738,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 12:25:00,11.12,7.48,-0.04849848218526809,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 12:30:00,11.12,7.46,-0.018636186778353547,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 12:35:00,11.13,7.46,-0.008636186778351984,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 12:40:00,11.09,7.45,-0.033705039074897414,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 12:45:00,11.14,7.47,-0.013567334481809468,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 12:50:00,11.18,7.48,0.01150151781473241,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 12:55:00,11.16,7.46,0.021363813221647376,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 13:00:00,11.09,7.47,-0.06356733448181018,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 13:05:00,11.12,7.49,-0.06342962988872358,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 13:10:00,11.13,7.49,-0.05342962988872202,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 13:15:00,11.17,7.5,-0.028360777592178366,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 13:20:00,11.16,7.49,-0.02342962988872266,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 13:25:00,11.19,7.48,0.021501517814732196,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 13:30:00,11.2,7.5,0.001639222407820995,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 13:35:00,11.19,7.5,-0.008360777592178792,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 13:40:00,11.2,7.5,0.001639222407820995,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 13:45:00,11.16,7.49,-0.02342962988872266,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 13:50:00,11.18,7.51,-0.03329192529563407,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 13:55:00,11.17,7.5,-0.028360777592178366,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 14:00:00,11.14,7.5,-0.058360777592177726,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 14:05:00,11.15,7.5,-0.04836077759217794,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 14:10:00,11.07,7.44,-0.03877389137144149,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 14:15:00,11.1,7.43,0.0061572563320151374,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 14:20:00,11.06,7.42,-0.018911595964528516,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 14:25:00,11.03,7.4,-0.01904930055761689,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 14:30:00,11.01,7.38,-0.009187005150703698,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 14:35:00,11.01,7.37,0.005744142552751796,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 14:40:00,11.04,7.38,0.020812994849295663,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 14:45:00,11.08,7.41,0.016019551738928328,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 14:50:00,11.07,7.41,0.006019551738928541,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 14:55:00,11.09,7.43,-0.0038427436679846494,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 15:00:00,11.09,7.45,-0.033705039074897414,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 15:05:00,11.1,7.46,-0.03863618677835312,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 15:10:00,11.1,7.47,-0.05356733448181039,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 15:15:00,11.1,7.46,-0.03863618677835312,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 15:20:00,11.07,7.43,-0.023842743667984223,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 15:25:00,11.07,7.43,-0.023842743667984223,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 15:30:00,11.04,7.42,-0.038911595964529866,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 15:35:00,11.06,7.44,-0.04877389137144128,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 15:40:00,11.05,7.43,-0.0438427436679838,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 15:45:00,11.05,7.42,-0.028911595964528303,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 15:50:00,11.03,7.41,-0.03398044826107238,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 15:55:00,11.05,7.42,-0.028911595964528303,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 16:00:00,11.04,7.42,-0.038911595964529866,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 16:05:00,11.03,7.41,-0.03398044826107238,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 16:10:00,11.05,7.42,-0.028911595964528303,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 16:15:00,11.05,7.42,-0.028911595964528303,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 16:20:00,11.05,7.41,-0.013980448261071032,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 16:25:00,11.01,7.39,-0.02411815285415919,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 16:30:00,11.01,7.38,-0.009187005150703698,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 16:35:00,11.03,7.37,0.02574414255275137,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 16:40:00,11.03,7.38,0.010812994849295876,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 16:45:00,11.02,7.39,-0.014118152854159405,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 16:50:00,11.03,7.38,0.010812994849295876,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 16:55:00,11.05,7.38,0.030812994849297226,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 17:00:00,11.05,7.36,0.06067529025620999,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 17:05:00,11.07,7.37,0.0657441425527523,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 17:10:00,11.06,7.36,0.07067529025620978,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 17:15:00,11.08,7.37,0.07574414255275208,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 17:20:00,11.06,7.35,0.08560643795966705,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 17:25:00,11.05,7.36,0.06067529025620999,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 17:30:00,11.06,7.36,0.07067529025620978,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 17:35:00,11.05,7.35,0.07560643795966726,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 17:40:00,11.07,7.35,0.09560643795966683,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2022-12-29 17:45:00,11.01,7.34,0.05053758566312183,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 10:10:00,10.73,7.16,0.0392982443253338,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 10:15:00,10.75,7.2,-0.0004263464884921575,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 10:20:00,10.64,7.16,-0.05070175567466606,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 10:25:00,10.65,7.18,-0.07056405108157726,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 10:30:00,10.64,7.18,-0.08056405108157705,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 10:35:00,10.64,7.15,-0.035770607971210566,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 10:40:00,10.63,7.13,-0.015908312564295812,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 10:45:00,10.58,7.08,0.008747425952982724,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 10:50:00,10.54,7.05,0.013540869063351835,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 10:55:00,10.58,7.06,0.038609721359897264,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 11:00:00,10.51,7.04,-0.0015279832331920318,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 11:05:00,10.48,6.98,0.058058902987545125,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 11:10:00,10.48,6.99,0.04312775528408963,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 11:15:00,10.5,6.99,0.0631277552840892,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 11:20:00,10.55,7.01,0.08326545987717893,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 11:25:00,10.54,6.98,0.11805890298754385,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 11:30:00,10.5,6.95,0.12285234609791473,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 11:35:00,10.49,6.95,0.11285234609791495,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 11:40:00,10.48,6.95,0.10285234609791516,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
2023-01-02 11:45:00,10.47,6.9399999999999995,0.10778349380137264,,1.691287801240266,-1.84365400771159,False,False,,False,False,,,1.4931147703456238
