time,ELET3,ELET6,spread,zScore,short,long,long_entry,long_exit,positions_long,short_entry,short_exit,positions_short,positions,hegde
2023-05-19 15:35:00,35.17,39.21,-3.311865174557731,-0.8095730853244655,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 15:40:00,35.15,39.18,-3.3024222784792627,-0.7897754202058908,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 15:45:00,35.05,39.09,-3.314093590243864,-0.8128682361895778,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 15:50:00,35.09,39.13,-3.313350785015146,-0.810737957323592,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 15:55:00,35.12,39.15,-3.3029793824007925,-0.7890925236408328,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 16:00:00,35.13,39.17,-3.312607979786442,-0.8079731380085499,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 16:05:00,35.1,39.17,-3.342607979786443,-0.8680766059490636,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 16:10:00,35.07,39.13,-3.333350785015149,-0.8486055182594049,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 16:15:00,35.06,39.12,-3.3335364863223234,-0.8483109444943454,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 16:20:00,35.08,39.14,-3.333165083707975,-0.8468651954910487,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 16:25:00,35.06,39.13,-3.343350785015147,-0.8667799642254999,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 16:30:00,35.12,39.17,-3.322607979786447,-0.8241033316705214,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 16:35:00,35.18,39.21,-3.301865174557733,-0.7815336983626936,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 16:40:00,35.17,39.23,-3.3314937719433715,-0.8409019048416537,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 16:45:00,35.18,39.23,-3.3214937719433735,-0.8200718496653785,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-19 16:50:00,35.32,39.18,-3.132422278479261,-0.43726195229773845,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 10:00:00,35.32,39.18,-3.132422278479261,-0.43710262997193844,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 10:05:00,35.79,39.75,-3.2218373039701547,-0.6177192543646034,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 10:10:00,35.69,39.78,-3.3512802000486275,-0.8790601707972392,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 10:15:00,35.66,39.74,-3.3420230052773405,-0.8598067835189065,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 10:20:00,35.7,39.78,-3.3412802000486224,-0.8578257933487672,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 10:25:00,35.67,39.76,-3.351651602662976,-0.8783532334794235,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 10:30:00,35.58,39.66,-3.3435086157347484,-0.861450739089994,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 10:35:00,35.34,39.4,-3.328336849721353,-0.8303655354708948,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 10:40:00,35.3,39.31,-3.2800081614859593,-0.7324157109531216,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 10:45:00,35.35,39.27,-3.190750966714667,-0.5519366744070056,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 10:50:00,35.27,39.19,-3.192236577172082,-0.5548082003441506,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 10:55:00,35.28,39.2,-3.1920508758649078,-0.5543037465277953,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 11:00:00,35.36,39.26,-3.170936668021845,-0.5115770061237218,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 11:05:00,35.28,39.1,-3.093907888936684,-0.3559511539903938,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 11:10:00,35.35,39.2,-3.1220508758649075,-0.41270883955704024,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 11:15:00,35.33,39.19,-3.132236577172087,-0.4331699791672501,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 11:20:00,35.33,39.12,-3.0635364863223273,-0.2943944231425434,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 11:25:00,35.36,39.21,-3.1218651745577333,-0.41218752807212494,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 11:30:00,35.37,39.22,-3.121679473250552,-0.4117648624909012,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
2023-05-22 11:35:00,35.34,39.17,-3.102607979786441,-0.3732048199547165,1.575376761890193,-1.844983558330696,False,False,1.0,False,True,0.0,1.0,0.981429869282268
