time,ITSA4,ITUB4,spread,zScore,short,long,long_entry,long_exit,positions_long,short_entry,short_exit,positions_short,positions,hegde
2023-03-10 13:25:00,8.06,24.14,-0.05639654018842677,1.512078534598996,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 13:30:00,8.08,24.2,-0.056569853875721776,1.509469974589035,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 13:35:00,8.05,24.15,-0.0697587591363078,1.3513744336832834,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 13:40:00,8.05,24.06,-0.03949878860536593,1.7123972850024236,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 13:45:00,8.03,24.03,-0.04941213176171999,1.5931718351481268,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 13:50:00,8.01,23.96,-0.04587659912654196,1.6344526242341422,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 13:55:00,7.99,23.92,-0.05242772333501122,1.5553783824392426,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 14:00:00,7.99,23.92,-0.05242772333501122,1.554587607389568,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 14:05:00,7.99,23.93,-0.055789942282894245,1.5136786110138634,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 14:10:00,8.0,23.9,-0.03570328543924539,1.7523250215381305,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 14:15:00,8.0,23.9,-0.03570328543924539,1.751185982650304,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 14:20:00,8.0,23.9,-0.03570328543924539,1.7502436819054772,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 14:25:00,8.01,23.95,-0.04251438017865894,1.6681686700587317,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 14:30:00,8.0,23.95,-0.052514380178658726,1.5483868756202832,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 14:35:00,8.0,23.92,-0.042427723335011436,1.6675588688666174,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 14:40:00,8.0,23.93,-0.04578994228289446,1.6268674107502505,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 14:45:00,8.01,23.96,-0.04587659912654196,1.6250479026286526,1.6447337211455824,-1.962608497058786,False,True,0.0,False,False,-1.0,-1.0,0.336221894788253
2023-03-10 14:50:00,8.01,23.91,-0.029065504387128627,1.8237902908725823,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 14:55:00,8.01,23.87,-0.01561662859560009,1.9819253535345853,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 15:00:00,8.02,23.9,-0.015703285439245818,1.9792907994878057,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 15:05:00,8.02,23.89,-0.012341066491364572,2.017373522104102,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 15:10:00,7.99,23.85,-0.02889219069983362,1.8193922463180978,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 15:15:00,7.98,23.8,-0.022081095960420072,1.898715529619061,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 15:20:00,7.96,23.78,-0.035356658064656266,1.7401155244633344,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 15:25:00,7.95,23.77,-0.04199443911677303,1.66052586526963,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 15:30:00,7.96,23.71,-0.011821125429478663,2.0161805574712797,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 15:35:00,7.95,23.72,-0.025183344377360584,1.856615163697654,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 15:40:00,7.95,23.74,-0.03190778227312485,1.7757850562752122,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 15:45:00,7.96,23.73,-0.01854556332524382,1.932252277386929,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 15:50:00,7.95,23.69,-0.015096687533713293,1.9711408979237053,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 15:55:00,7.96,23.72,-0.015183344377360797,1.968427930179675,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 16:00:00,7.96,23.72,-0.015183344377360797,1.9667916841363122,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 16:05:00,7.97,23.73,-0.008545563325244032,2.0432537462437135,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 16:10:00,7.95,23.7,-0.018458906481595427,1.9247502231706521,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 16:15:00,7.95,23.69,-0.015096687533713293,1.9627379265791438,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 16:20:00,7.96,23.67,0.0016277503620516498,2.157636024187072,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 16:25:00,7.95,23.69,-0.015096687533713293,1.959480711727239,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 16:30:00,7.96,23.7,-0.00845890648159564,2.035812772876992,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 16:35:00,7.96,23.77,-0.03199443911677324,1.758466513498642,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 16:40:00,7.98,23.79,-0.018718877012537938,1.9131524665675497,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 16:45:00,8.0,23.79,0.0012811229874616359,2.1460733254145117,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 16:50:00,7.98,23.79,-0.018718877012537938,1.9101231646496464,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 16:55:00,7.99,23.78,-0.005356658064656017,2.065381490416975,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 17:00:00,7.99,23.75,0.004729998778992162,2.1814962650319547,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 17:05:00,8.0,23.75,0.014729998778991948,2.2964238197217255,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 17:10:00,8.01,23.78,0.014643341935343557,2.2927751205561657,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 17:15:00,8.0,23.74,0.01809221772687497,2.33070090755381,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
2023-03-10 17:20:00,8.01,23.78,0.014643341935343557,2.287839115928692,1.6447337211455824,-1.962608497058786,False,True,0.0,True,False,-1.0,-1.0,0.336221894788253
