time,GGBR4,GOAU4,spread,zScore,short,long,long_entry,long_exit,positions_long,short_entry,short_exit,positions_short,positions,hegde
2023-01-09 10:10:00,28.83,13.24,-0.43418910964268775,1.6504186181602483,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 10:15:00,28.9,13.27,-0.43049769523855375,1.6795659632487656,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 10:20:00,29.22,13.4,-0.39783489948731443,1.964704908592209,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 10:25:00,29.11,13.36,-0.4194234520261553,1.7693842657820842,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 10:30:00,29.09,13.38,-0.4836291757567359,1.198568183390401,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-09 10:35:00,29.15,13.35,-0.35732059016086737,2.3099992916195435,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 10:40:00,29.17,13.39,-0.42573203762202283,1.7021675988357738,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 10:45:00,29.14,13.34,-0.3452177282955766,2.4049047877589658,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 10:50:00,29.15,13.36,-0.3794234520261561,2.099174241594452,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 10:55:00,29.2,13.38,-0.3736291757567365,2.1449073801994674,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 11:00:00,29.2,13.38,-0.3736291757567365,2.139242548589486,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 11:05:00,29.2,13.37,-0.3515263138914442,2.325745915321578,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 11:10:00,29.23,13.39,-0.3657320376220241,2.1954631427500657,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 11:15:00,29.12,13.33,-0.34311486643028744,2.38532818229965,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 11:20:00,29.14,13.35,-0.3673205901608654,2.1690859542979357,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 11:25:00,29.17,13.39,-0.42573203762202283,1.6595534800874439,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 11:30:00,29.12,13.35,-0.38732059016086495,1.988472602748505,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 11:35:00,29.07,13.34,-0.4152177282955769,1.7435906002092292,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 11:40:00,29.18,13.37,-0.37152631389144375,2.116215180505934,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 11:45:00,29.14,13.36,-0.38942345202615414,1.9570141266420529,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 11:50:00,29.08,13.34,-0.4052177282955789,1.8169444164944084,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 11:55:00,29.08,13.33,-0.38311486643029014,2.001916743638792,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 12:00:00,29.15,13.36,-0.3794234520261561,2.0282469610243066,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 12:05:00,29.13,13.34,-0.3552177282955782,2.229222150377535,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 12:10:00,29.07,13.32,-0.3710120045649994,2.0882694282794634,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 12:15:00,29.04,13.32,-0.4010120045650005,1.8279787464093684,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 12:20:00,28.98,13.28,-0.37260055710384066,2.0647949712503983,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 12:25:00,28.95,13.26,-0.3583948333732643,2.1793213517330257,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 12:30:00,29.0,13.29,-0.37470341896912984,2.035257844811312,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 12:35:00,29.0,13.3,-0.39680628083442215,1.843259752935427,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 12:40:00,28.98,13.28,-0.37260055710384066,2.0431106449769154,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 12:45:00,28.98,13.28,-0.37260055710384066,2.037737936532597,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 12:50:00,29.11,13.34,-0.37521772829557776,2.0103727977060775,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 12:55:00,29.15,13.36,-0.3794234520261561,1.969768178001513,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 13:00:00,29.21,13.37,-0.3415263138914426,2.281497474635182,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 13:05:00,29.18,13.37,-0.37152631389144375,2.0241230958799945,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 13:10:00,29.21,13.38,-0.3636291757567349,2.084599647054815,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 13:15:00,29.34,13.44,-0.36624634694846847,2.0570152592506044,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 13:20:00,29.31,13.43,-0.37414348508318085,1.9857704432409888,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 13:25:00,29.35,13.45,-0.3783492088137521,1.9456836662684072,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 13:30:00,29.38,13.46,-0.3704520706790504,2.006140817086643,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 13:35:00,29.46,13.49,-0.35676065627491127,2.1140116670521216,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 13:40:00,29.47,13.51,-0.3909663800054908,1.826504838391218,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 13:45:00,29.45,13.49,-0.36676065627491283,2.0230631367674365,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 13:50:00,29.55,13.54,-0.3772749656013552,1.9317716341577074,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 13:55:00,29.56,13.56,-0.41148068933193827,1.6459903642245817,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 14:00:00,29.52,13.53,-0.3851721037360676,1.8589491221897074,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 14:05:00,29.48,13.5,-0.35886351814020045,2.0707239231604033,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 14:10:00,29.48,13.52,-0.403069241870778,1.7035468279556805,1.5249234597942296,-1.792110489842517,False,True,0.0,True,False,-1.0,-1.0,2.210286186528904
2023-01-09 14:15:00,29.41,13.5,-0.42886351814020074,1.4889563846297675,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-09 14:20:00,29.39,13.52,-0.49306924187077783,0.9598944776279621,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-09 14:25:00,29.42,13.53,-0.48517210373606545,1.0240054602724118,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
2023-01-09 14:30:00,29.35,13.49,-0.4667606562749107,1.1736933525846234,1.5249234597942296,-1.792110489842517,False,True,0.0,False,False,-1.0,-1.0,2.210286186528904
